order_id,customer_id,product_id,order_date_id,ship_date_id,due_date_id,location_id,quantity,sales_amount,unit_price,unit_cost,days_to_ship,days_to_due
SO60899,426,6,20130626,20130703,20130708,1,1,35.00,35.00,13.00,7,12
SO60899,426,7,20130626,20130703,20130708,1,1,35.00,35.00,13.00,7,12
SO60899,426,8,20130626,20130703,20130708,1,1,35.00,35.00,13.00,7,12
SO60905,12730,327,20130626,20130703,20130708,1,1,30.00,30.00,11.00,7,12
SO60918,1657,332,20130626,20130703,20130708,1,1,29.00,29.00,11.00,7,12
SO60918,1657,321,20130626,20130703,20130708,1,1,5.00,5.00,2.00,7,12
SO60918,1657,271,20130626,20130703,20130708,1,1,2.00,2.00,1.00,7,12
SO60924,565,6,20130626,20130703,20130708,1,1,35.00,35.00,13.00,7,12
SO60924,565,7,20130626,20130703,20130708,1,1,35.00,35.00,13.00,7,12
SO60924,565,8,20130626,20130703,20130708,1,1,35.00,35.00,13.00,7,12
SO60925,8700,381,20130626,20130703,20130708,1,1,540.00,540.00,295.00,7,12
SO60932,4394,6,20130626,20130703,20130708,1,1,35.00,35.00,13.00,7,12
SO60932,4394,7,20130626,20130703,20130708,1,1,35.00,35.00,13.00,7,12
SO60932,4394,8,20130626,20130703,20130708,1,1,35.00,35.00,13.00,7,12
SO60950,9831,11,20130626,20130703,20130708,1,1,35.00,35.00,13.00,7,12
SO60950,9831,12,20130626,20130703,20130708,1,1,35.00,35.00,13.00,7,12
SO60950,9831,13,20130626,20130703,20130708,1,1,35.00,35.00,13.00,7,12
SO60951,13033,172,20130626,20130703,20130708,1,1,1120.00,1120.00,713.00,7,12
SO60951,13033,173,20130626,20130703,20130708,1,1,1120.00,1120.00,713.00,7,12
SO60964,12131,11,20130627,20130704,20130709,1,1,35.00,35.00,13.00,7,12
SO60964,12131,12,20130627,20130704,20130709,1,1,35.00,35.00,13.00,7,12
SO60964,12131,13,20130627,20130704,20130709,1,1,35.00,35.00,13.00,7,12
SO60970,4665,371,20130627,20130704,20130709,1,1,769.00,769.00,420.00,7,12
SO60972,17098,271,20130627,20130704,20130709,1,1,2.00,2.00,1.00,7,12
SO60973,17870,320,20130627,20130704,20130709,1,1,4.00,4.00,1.00,7,12
SO60973,17870,6,20130627,20130704,20130709,1,1,35.00,35.00,13.00,7,12
SO60973,17870,7,20130627,20130704,20130709,1,1,35.00,35.00,13.00,7,12
SO60973,17870,8,20130627,20130704,20130709,1,1,35.00,35.00,13.00,7,12
SO60977,8643,331,20130627,20130704,20130709,1,1,33.00,33.00,12.00,7,12
SO60983,5993,278,20130627,20130704,20130709,1,1,55.00,55.00,21.00,7,12
SO60990,6779,326,20130627,20130704,20130709,1,1,25.00,25.00,9.00,7,12
SO60990,6779,11,20130627,20130704,20130709,1,1,35.00,35.00,13.00,7,12
SO60990,6779,12,20130627,20130704,20130709,1,1,35.00,35.00,13.00,7,12
SO60990,6779,13,20130627,20130704,20130709,1,1,35.00,35.00,13.00,7,12
SO60992,6807,326,20130627,20130704,20130709,1,1,25.00,25.00,9.00,7,12
SO61002,422,11,20130627,20130704,20130709,1,1,35.00,35.00,13.00,7,12
SO61002,422,12,20130627,20130704,20130709,1,1,35.00,35.00,13.00,7,12
SO61002,422,13,20130627,20130704,20130709,1,1,35.00,35.00,13.00,7,12
SO61004,1272,6,20130627,20130704,20130709,1,1,35.00,35.00,13.00,7,12
SO61004,1272,7,20130627,20130704,20130709,1,1,35.00,35.00,13.00,7,12
SO61004,1272,8,20130627,20130704,20130709,1,1,35.00,35.00,13.00,7,12
SO62538,9865,170,20130721,20130728,20130802,1,1,2443.00,2443.00,1555.00,7,12
SO62538,9865,171,20130721,20130728,20130802,1,1,2443.00,2443.00,1555.00,7,12
SO62540,5432,331,20130721,20130728,20130802,1,1,33.00,33.00,12.00,7,12
SO62540,5432,320,20130721,20130728,20130802,1,1,4.00,4.00,1.00,7,12
SO62549,6351,327,20130721,20130728,20130802,1,1,30.00,30.00,11.00,7,12
SO62551,2188,331,20130721,20130728,20130802,1,1,33.00,33.00,12.00,7,12
SO62559,2538,332,20130721,20130728,20130802,1,1,29.00,29.00,11.00,7,12
SO62559,2538,321,20130721,20130728,20130802,1,1,5.00,5.00,2.00,7,12
SO62559,2538,271,20130721,20130728,20130802,1,1,2.00,2.00,1.00,7,12
SO62562,6186,255,20130721,20130728,20130802,1,1,24.00,24.00,9.00,7,12
SO62562,6186,256,20130721,20130728,20130802,1,1,24.00,24.00,9.00,7,12
SO62563,14759,6,20130721,20130728,20130802,1,1,35.00,35.00,13.00,7,12
SO62563,14759,7,20130721,20130728,20130802,1,1,35.00,35.00,13.00,7,12
SO62563,14759,8,20130721,20130728,20130802,1,1,35.00,35.00,13.00,7,12
SO62565,12425,320,20130721,20130728,20130802,1,1,4.00,4.00,1.00,7,12
SO62568,2252,347,20130721,20130728,20130802,1,1,2384.00,2384.00,1482.00,7,12
SO62580,464,6,20130721,20130728,20130802,1,1,35.00,35.00,13.00,7,12
SO62580,464,7,20130721,20130728,20130802,1,1,35.00,35.00,13.00,7,12
SO62580,464,8,20130721,20130728,20130802,1,1,35.00,35.00,13.00,7,12
SO62587,4713,320,20130722,20130729,20130803,1,1,4.00,4.00,1.00,7,12
SO62587,4713,11,20130722,20130729,20130803,1,1,35.00,35.00,13.00,7,12
SO62587,4713,12,20130722,20130729,20130803,1,1,35.00,35.00,13.00,7,12
SO62587,4713,13,20130722,20130729,20130803,1,1,35.00,35.00,13.00,7,12
SO62592,15274,271,20130722,20130729,20130803,1,1,2.00,2.00,1.00,7,12
SO62594,14286,331,20130722,20130729,20130803,1,1,33.00,33.00,12.00,7,12
SO62594,14286,320,20130722,20130729,20130803,1,1,4.00,4.00,1.00,7,12
SO62594,14286,271,20130722,20130729,20130803,1,1,2.00,2.00,1.00,7,12
SO62595,13824,331,20130722,20130729,20130803,1,1,33.00,33.00,12.00,7,12
SO62595,13824,271,20130722,20130729,20130803,1,1,2.00,2.00,1.00,7,12
SO62610,3507,271,20130722,20130729,20130803,1,1,2.00,2.00,1.00,7,12
SO62639,3968,326,20130723,20130730,20130804,1,1,25.00,25.00,9.00,7,12
SO62639,3968,271,20130723,20130730,20130804,1,1,2.00,2.00,1.00,7,12
SO62645,17062,321,20130723,20130730,20130804,1,1,5.00,5.00,2.00,7,12
SO62652,12287,11,20130723,20130730,20130804,1,1,35.00,35.00,13.00,7,12
SO62652,12287,12,20130723,20130730,20130804,1,1,35.00,35.00,13.00,7,12
SO62652,12287,13,20130723,20130730,20130804,1,1,35.00,35.00,13.00,7,12
SO62656,10082,327,20130723,20130730,20130804,1,1,30.00,30.00,11.00,7,12
SO62656,10082,271,20130723,20130730,20130804,1,1,2.00,2.00,1.00,7,12
SO62671,9447,170,20130723,20130730,20130804,1,1,2443.00,2443.00,1555.00,7,12
SO62671,9447,171,20130723,20130730,20130804,1,1,2443.00,2443.00,1555.00,7,12
SO62673,6355,170,20130723,20130730,20130804,1,1,2443.00,2443.00,1555.00,7,12
SO62673,6355,171,20130723,20130730,20130804,1,1,2443.00,2443.00,1555.00,7,12
SO62675,14217,172,20130723,20130730,20130804,1,1,1120.00,1120.00,713.00,7,12
SO62675,14217,173,20130723,20130730,20130804,1,1,1120.00,1120.00,713.00,7,12
SO62675,14217,320,20130723,20130730,20130804,1,1,4.00,4.00,1.00,7,12
SO62679,14439,344,20130723,20130730,20130804,1,1,1215.00,1215.00,755.00,7,12
SO62679,14439,332,20130723,20130730,20130804,1,1,29.00,29.00,11.00,7,12
SO62683,1157,345,20130723,20130730,20130804,1,1,2384.00,2384.00,1482.00,7,12
SO62683,1157,11,20130723,20130730,20130804,1,1,35.00,35.00,13.00,7,12
SO62683,1157,12,20130723,20130730,20130804,1,1,35.00,35.00,13.00,7,12
SO62683,1157,13,20130723,20130730,20130804,1,1,35.00,35.00,13.00,7,12
SO62696,2047,326,20130724,20130731,20130805,1,1,25.00,25.00,9.00,7,12
SO62709,16433,320,20130724,20130731,20130805,1,1,4.00,4.00,1.00,7,12
SO62712,11864,327,20130724,20130731,20130805,1,1,30.00,30.00,11.00,7,12
SO62719,3566,11,20130724,20130731,20130805,1,1,35.00,35.00,13.00,7,12
SO62719,3566,12,20130724,20130731,20130805,1,1,35.00,35.00,13.00,7,12
SO62719,3566,13,20130724,20130731,20130805,1,1,35.00,35.00,13.00,7,12
SO62726,16825,320,20130724,20130731,20130805,1,1,4.00,4.00,1.00,7,12
SO62726,16825,272,20130724,20130731,20130805,1,1,9.00,9.00,3.00,7,12
SO64315,18238,271,20130816,20130823,20130828,1,1,2.00,2.00,1.00,7,12
SO64318,15335,326,20130816,20130823,20130828,1,1,25.00,25.00,9.00,7,12
SO64319,4829,332,20130816,20130823,20130828,1,1,29.00,29.00,11.00,7,12
SO64319,4829,321,20130816,20130823,20130828,1,1,5.00,5.00,2.00,7,12
SO64334,7887,278,20130816,20130823,20130828,1,1,55.00,55.00,21.00,7,12
SO64341,6751,327,20130816,20130823,20130828,1,1,30.00,30.00,11.00,7,12
SO64341,6751,271,20130816,20130823,20130828,1,1,2.00,2.00,1.00,7,12
SO64345,2519,332,20130816,20130823,20130828,1,1,29.00,29.00,11.00,7,12
SO64359,14950,11,20130816,20130823,20130828,1,1,35.00,35.00,13.00,7,12
SO64359,14950,12,20130816,20130823,20130828,1,1,35.00,35.00,13.00,7,12
SO64359,14950,13,20130816,20130823,20130828,1,1,35.00,35.00,13.00,7,12
SO64360,14117,6,20130816,20130823,20130828,1,1,35.00,35.00,13.00,7,12
SO64360,14117,7,20130816,20130823,20130828,1,1,35.00,35.00,13.00,7,12
SO64360,14117,8,20130816,20130823,20130828,1,1,35.00,35.00,13.00,7,12
SO64364,2969,6,20130816,20130823,20130828,1,1,35.00,35.00,13.00,7,12
SO64364,2969,7,20130816,20130823,20130828,1,1,35.00,35.00,13.00,7,12
SO64364,2969,8,20130816,20130823,20130828,1,1,35.00,35.00,13.00,7,12
SO64376,972,345,20130816,20130823,20130828,1,1,2384.00,2384.00,1482.00,7,12
SO64376,972,278,20130816,20130823,20130828,1,1,55.00,55.00,21.00,7,12
SO64403,4778,271,20130817,20130824,20130829,1,1,2.00,2.00,1.00,7,12
SO74328,6942,271,20140103,20140110,20140115,1,1,2.00,2.00,1.00,7,12
SO74338,3022,320,20140104,20140111,20140116,1,1,4.00,4.00,1.00,7,12
SO74338,3022,331,20140104,20140111,20140116,1,1,33.00,33.00,12.00,7,12
SO74346,14884,326,20140104,20140111,20140116,1,1,25.00,25.00,9.00,7,12
SO74349,12023,327,20140104,20140111,20140116,1,1,30.00,30.00,11.00,7,12
SO74349,12023,11,20140104,20140111,20140116,1,1,35.00,35.00,13.00,7,12
SO74349,12023,12,20140104,20140111,20140116,1,1,35.00,35.00,13.00,7,12
SO74349,12023,13,20140104,20140111,20140116,1,1,35.00,35.00,13.00,7,12
SO74350,5074,320,20140104,20140111,20140116,1,1,4.00,4.00,1.00,7,12
SO74350,5074,331,20140104,20140111,20140116,1,1,33.00,33.00,12.00,7,12
SO74365,4761,320,20140105,20140112,20140117,1,1,4.00,4.00,1.00,7,12
SO74365,4761,11,20140105,20140112,20140117,1,1,35.00,35.00,13.00,7,12
SO74365,4761,12,20140105,20140112,20140117,1,1,35.00,35.00,13.00,7,12
SO74365,4761,13,20140105,20140112,20140117,1,1,35.00,35.00,13.00,7,12
SO74367,8654,327,20140105,20140112,20140117,1,1,30.00,30.00,11.00,7,12
SO74367,8654,271,20140105,20140112,20140117,1,1,2.00,2.00,1.00,7,12
SO74368,5636,327,20140105,20140112,20140117,1,1,30.00,30.00,11.00,7,12
SO74369,12533,6,20140105,20140112,20140117,1,1,35.00,35.00,13.00,7,12
SO74369,12533,7,20140105,20140112,20140117,1,1,35.00,35.00,13.00,7,12
SO74369,12533,8,20140105,20140112,20140117,1,1,35.00,35.00,13.00,7,12
SO74371,3687,278,20140105,20140112,20140117,1,1,55.00,55.00,21.00,7,12
SO74372,7333,280,20140105,20140112,20140117,1,1,54.00,54.00,42.00,7,12
SO74374,3268,280,20140105,20140112,20140117,1,1,54.00,54.00,42.00,7,12
SO74377,238,320,20140105,20140112,20140117,1,1,4.00,4.00,1.00,7,12
SO74377,238,11,20140105,20140112,20140117,1,1,35.00,35.00,13.00,7,12
SO74377,238,12,20140105,20140112,20140117,1,1,35.00,35.00,13.00,7,12
SO74377,238,13,20140105,20140112,20140117,1,1,35.00,35.00,13.00,7,12
SO74377,238,255,20140105,20140112,20140117,1,1,24.00,24.00,9.00,7,12
SO74377,238,256,20140105,20140112,20140117,1,1,24.00,24.00,9.00,7,12
SO74384,5951,320,20140105,20140112,20140117,1,1,4.00,4.00,1.00,7,12
SO74384,5951,331,20140105,20140112,20140117,1,1,33.00,33.00,12.00,7,12
SO74384,5951,11,20140105,20140112,20140117,1,1,35.00,35.00,13.00,7,12
SO74384,5951,12,20140105,20140112,20140117,1,1,35.00,35.00,13.00,7,12
SO74384,5951,13,20140105,20140112,20140117,1,1,35.00,35.00,13.00,7,12
SO74385,14181,320,20140105,20140112,20140117,1,1,4.00,4.00,1.00,7,12
SO74385,14181,331,20140105,20140112,20140117,1,1,33.00,33.00,12.00,7,12
SO74387,12593,327,20140105,20140112,20140117,1,1,30.00,30.00,11.00,7,12
SO74387,12593,11,20140105,20140112,20140117,1,1,35.00,35.00,13.00,7,12
SO74387,12593,12,20140105,20140112,20140117,1,1,35.00,35.00,13.00,7,12
SO74387,12593,13,20140105,20140112,20140117,1,1,35.00,35.00,13.00,7,12
SO74391,9279,266,20140105,20140112,20140117,1,1,70.00,70.00,26.00,7,12
SO74394,5886,11,20140105,20140112,20140117,1,1,35.00,35.00,13.00,7,12
SO74394,5886,12,20140105,20140112,20140117,1,1,35.00,35.00,13.00,7,12
SO74394,5886,13,20140105,20140112,20140117,1,1,35.00,35.00,13.00,7,12
SO74394,5886,272,20140105,20140112,20140117,1,1,9.00,9.00,3.00,7,12
SO74404,13045,320,20140105,20140112,20140117,1,1,4.00,4.00,1.00,7,12
SO74404,13045,272,20140105,20140112,20140117,1,1,9.00,9.00,3.00,7,12
SO74419,17963,11,20140106,20140113,20140118,1,1,35.00,35.00,13.00,7,12
SO74419,17963,12,20140106,20140113,20140118,1,1,35.00,35.00,13.00,7,12
SO74419,17963,13,20140106,20140113,20140118,1,1,35.00,35.00,13.00,7,12
SO74429,12096,327,20140106,20140113,20140118,1,1,30.00,30.00,11.00,7,12
SO74429,12096,11,20140106,20140113,20140118,1,1,35.00,35.00,13.00,7,12
SO74429,12096,12,20140106,20140113,20140118,1,1,35.00,35.00,13.00,7,12
SO74429,12096,13,20140106,20140113,20140118,1,1,35.00,35.00,13.00,7,12
SO74434,3364,6,20140106,20140113,20140118,1,1,35.00,35.00,13.00,7,12
SO74434,3364,7,20140106,20140113,20140118,1,1,35.00,35.00,13.00,7,12
SO74434,3364,8,20140106,20140113,20140118,1,1,35.00,35.00,13.00,7,12
SO74435,5579,11,20140106,20140113,20140118,1,1,35.00,35.00,13.00,7,12
SO74435,5579,12,20140106,20140113,20140118,1,1,35.00,35.00,13.00,7,12
SO74435,5579,13,20140106,20140113,20140118,1,1,35.00,35.00,13.00,7,12
SO74436,16318,332,20140106,20140113,20140118,1,1,29.00,29.00,11.00,7,12
SO74436,16318,321,20140106,20140113,20140118,1,1,5.00,5.00,2.00,7,12
SO74436,16318,11,20140106,20140113,20140118,1,1,35.00,35.00,13.00,7,12
SO74436,16318,12,20140106,20140113,20140118,1,1,35.00,35.00,13.00,7,12
SO74436,16318,13,20140106,20140113,20140118,1,1,35.00,35.00,13.00,7,12
SO74442,14030,320,20140107,20140114,20140119,1,1,4.00,4.00,1.00,7,12
SO74442,14030,11,20140107,20140114,20140119,1,1,35.00,35.00,13.00,7,12
SO74442,14030,12,20140107,20140114,20140119,1,1,35.00,35.00,13.00,7,12
SO74442,14030,13,20140107,20140114,20140119,1,1,35.00,35.00,13.00,7,12
SO74444,16992,320,20140107,20140114,20140119,1,1,4.00,4.00,1.00,7,12
SO48186,5300,170,20120516,20120523,20120528,1,1,2182.00,2182.00,1555.00,7,12
SO48186,5300,171,20120516,20120523,20120528,1,1,2182.00,2182.00,1555.00,7,12
SO48236,15426,129,20120523,20120530,20120604,1,1,783.00,783.00,NULL,7,12
SO48236,15426,130,20120523,20120530,20120604,1,1,783.00,783.00,NULL,7,12
SO48263,15438,119,20120526,20120602,20120607,1,1,783.00,783.00,NULL,7,12
SO48263,15438,120,20120526,20120602,20120607,1,1,783.00,783.00,NULL,7,12
SO48413,3291,174,20120531,20120607,20120612,1,1,1000.00,1000.00,713.00,7,12
SO48413,3291,175,20120531,20120607,20120612,1,1,1000.00,1000.00,713.00,7,12
SO48419,15588,129,20120531,20120607,20120612,1,1,783.00,783.00,NULL,7,12
SO48419,15588,130,20120531,20120607,20120612,1,1,783.00,783.00,NULL,7,12
SO48425,5478,170,20120601,20120608,20120613,1,1,2182.00,2182.00,1555.00,7,12
SO48425,5478,171,20120601,20120608,20120613,1,1,2182.00,2182.00,1555.00,7,12
SO48462,9831,119,20120605,20120612,20120617,1,1,783.00,783.00,NULL,7,12
SO48462,9831,120,20120605,20120612,20120617,1,1,783.00,783.00,NULL,7,12
SO48506,4075,170,20120609,20120616,20120621,1,1,2182.00,2182.00,1555.00,7,12
SO48506,4075,171,20120609,20120616,20120621,1,1,2182.00,2182.00,1555.00,7,12
SO48513,4420,111,20120609,20120616,20120621,1,1,783.00,783.00,NULL,7,12
SO48513,4420,112,20120609,20120616,20120621,1,1,783.00,783.00,NULL,7,12
SO48518,8340,172,20120610,20120617,20120622,1,1,1000.00,1000.00,713.00,7,12
SO48518,8340,173,20120610,20120617,20120622,1,1,1000.00,1000.00,713.00,7,12
SO48691,15552,129,20120625,20120702,20120707,1,1,783.00,783.00,NULL,7,12
SO48691,15552,130,20120625,20120702,20120707,1,1,783.00,783.00,NULL,7,12
SO48692,7174,172,20120626,20120703,20120708,1,1,1000.00,1000.00,713.00,7,12
SO48692,7174,173,20120626,20120703,20120708,1,1,1000.00,1000.00,713.00,7,12
SO48726,13918,174,20120629,20120706,20120711,1,1,1000.00,1000.00,713.00,7,12
SO48726,13918,175,20120629,20120706,20120711,1,1,1000.00,1000.00,713.00,7,12
SO51965,7253,320,20130130,20130206,20130211,1,1,4.00,4.00,1.00,7,12
SO51965,7253,331,20130130,20130206,20130211,1,1,33.00,33.00,12.00,7,12
SO51970,6308,320,20130130,20130206,20130211,1,1,4.00,4.00,1.00,7,12
SO51974,4139,11,20130130,20130206,20130211,1,1,35.00,35.00,13.00,7,12
SO51974,4139,12,20130130,20130206,20130211,1,1,35.00,35.00,13.00,7,12
SO51974,4139,13,20130130,20130206,20130211,1,1,35.00,35.00,13.00,7,12
SO51982,17277,321,20130130,20130206,20130211,1,1,5.00,5.00,2.00,7,12
SO51984,7332,271,20130130,20130206,20130211,1,1,2.00,2.00,1.00,7,12
SO51985,16069,321,20130130,20130206,20130211,1,1,5.00,5.00,2.00,7,12
SO51985,16069,332,20130130,20130206,20130211,1,1,29.00,29.00,11.00,7,12
SO51992,7990,266,20130130,20130206,20130211,1,1,70.00,70.00,26.00,7,12
SO51997,7177,271,20130130,20130206,20130211,1,1,2.00,2.00,1.00,7,12
SO51998,6885,326,20130130,20130206,20130211,1,1,25.00,25.00,9.00,7,12
SO51998,6885,271,20130130,20130206,20130211,1,1,2.00,2.00,1.00,7,12
SO52001,2577,321,20130130,20130206,20130211,1,1,5.00,5.00,2.00,7,12
SO52009,833,11,20130130,20130206,20130211,1,1,35.00,35.00,13.00,7,12
SO52009,833,12,20130130,20130206,20130211,1,1,35.00,35.00,13.00,7,12
SO52009,833,13,20130130,20130206,20130211,1,1,35.00,35.00,13.00,7,12
SO53765,11,345,20130302,20130309,20130314,1,1,2384.00,2384.00,1482.00,7,12
SO53774,3861,320,20130303,20130310,20130315,1,1,4.00,4.00,1.00,7,12
SO53789,265,332,20130303,20130310,20130315,1,1,29.00,29.00,11.00,7,12
SO53808,4072,11,20130303,20130310,20130315,1,1,35.00,35.00,13.00,7,12
SO53808,4072,12,20130303,20130310,20130315,1,1,35.00,35.00,13.00,7,12
SO53808,4072,13,20130303,20130310,20130315,1,1,35.00,35.00,13.00,7,12
SO53809,2816,6,20130303,20130310,20130315,1,1,35.00,35.00,13.00,7,12
SO53809,2816,7,20130303,20130310,20130315,1,1,35.00,35.00,13.00,7,12
SO53809,2816,8,20130303,20130310,20130315,1,1,35.00,35.00,13.00,7,12
SO55363,9734,332,20130330,20130406,20130411,1,1,29.00,29.00,11.00,7,12
SO55363,9734,321,20130330,20130406,20130411,1,1,5.00,5.00,2.00,7,12
SO55365,14641,321,20130330,20130406,20130411,1,1,5.00,5.00,2.00,7,12
SO55375,14387,6,20130330,20130406,20130411,1,1,35.00,35.00,13.00,7,12
SO55375,14387,7,20130330,20130406,20130411,1,1,35.00,35.00,13.00,7,12
SO55375,14387,8,20130330,20130406,20130411,1,1,35.00,35.00,13.00,7,12
SO55382,4629,345,20130330,20130406,20130411,1,1,2384.00,2384.00,1482.00,7,12
SO55383,4360,6,20130330,20130406,20130411,1,1,35.00,35.00,13.00,7,12
SO55383,4360,7,20130330,20130406,20130411,1,1,35.00,35.00,13.00,7,12
SO55383,4360,8,20130330,20130406,20130411,1,1,35.00,35.00,13.00,7,12
SO55399,4655,327,20130331,20130407,20130412,1,1,30.00,30.00,11.00,7,12
SO55400,258,320,20130331,20130407,20130412,1,1,4.00,4.00,1.00,7,12
SO55404,13936,331,20130331,20130407,20130412,1,1,33.00,33.00,12.00,7,12
SO55405,3356,331,20130331,20130407,20130412,1,1,33.00,33.00,12.00,7,12
SO55405,3356,320,20130331,20130407,20130412,1,1,4.00,4.00,1.00,7,12
SO55405,3356,271,20130331,20130407,20130412,1,1,2.00,2.00,1.00,7,12
SO55407,15105,326,20130331,20130407,20130412,1,1,25.00,25.00,9.00,7,12
SO55407,15105,271,20130331,20130407,20130412,1,1,2.00,2.00,1.00,7,12
SO55410,11038,327,20130331,20130407,20130412,1,1,30.00,30.00,11.00,7,12
SO55418,6113,271,20130331,20130407,20130412,1,1,2.00,2.00,1.00,7,12
SO55422,9874,327,20130331,20130407,20130412,1,1,30.00,30.00,11.00,7,12
SO55431,3331,271,20130331,20130407,20130412,1,1,2.00,2.00,1.00,7,12
SO55441,631,271,20130331,20130407,20130412,1,1,2.00,2.00,1.00,7,12
SO55462,508,321,20130401,20130408,20130413,1,1,5.00,5.00,2.00,7,12
SO55462,508,6,20130401,20130408,20130413,1,1,35.00,35.00,13.00,7,12
SO55462,508,7,20130401,20130408,20130413,1,1,35.00,35.00,13.00,7,12
SO55462,508,8,20130401,20130408,20130413,1,1,35.00,35.00,13.00,7,12
SO55463,214,320,20130401,20130408,20130413,1,1,4.00,4.00,1.00,7,12
SO55463,214,280,20130401,20130408,20130413,1,1,54.00,54.00,42.00,7,12
SO55470,12201,327,20130401,20130408,20130413,1,1,30.00,30.00,11.00,7,12
SO55479,6973,271,20130401,20130408,20130413,1,1,2.00,2.00,1.00,7,12
SO55484,6843,326,20130401,20130408,20130413,1,1,25.00,25.00,9.00,7,12
SO55502,9002,271,20130401,20130408,20130413,1,1,2.00,2.00,1.00,7,12
SO55505,1305,278,20130402,20130409,20130414,1,1,55.00,55.00,21.00,7,12
SO55507,6732,320,20130402,20130409,20130414,1,1,4.00,4.00,1.00,7,12
SO55515,18078,320,20130402,20130409,20130414,1,1,4.00,4.00,1.00,7,12
SO55517,17269,321,20130402,20130409,20130414,1,1,5.00,5.00,2.00,7,12
SO55526,16440,266,20130402,20130409,20130414,1,1,70.00,70.00,26.00,7,12
SO55530,15704,11,20130402,20130409,20130414,1,1,35.00,35.00,13.00,7,12
SO55530,15704,12,20130402,20130409,20130414,1,1,35.00,35.00,13.00,7,12
SO55530,15704,13,20130402,20130409,20130414,1,1,35.00,35.00,13.00,7,12
SO55536,2333,6,20130402,20130409,20130414,1,1,35.00,35.00,13.00,7,12
SO55536,2333,7,20130402,20130409,20130414,1,1,35.00,35.00,13.00,7,12
SO55536,2333,8,20130402,20130409,20130414,1,1,35.00,35.00,13.00,7,12
SO55541,8591,11,20130402,20130409,20130414,1,1,35.00,35.00,13.00,7,12
SO55541,8591,12,20130402,20130409,20130414,1,1,35.00,35.00,13.00,7,12
SO55541,8591,13,20130402,20130409,20130414,1,1,35.00,35.00,13.00,7,12
SO55546,13809,332,20130402,20130409,20130414,1,1,29.00,29.00,11.00,7,12
SO55551,405,11,20130402,20130409,20130414,1,1,35.00,35.00,13.00,7,12
SO55551,405,12,20130402,20130409,20130414,1,1,35.00,35.00,13.00,7,12
SO55551,405,13,20130402,20130409,20130414,1,1,35.00,35.00,13.00,7,12
SO55563,190,320,20130403,20130410,20130415,1,1,4.00,4.00,1.00,7,12
SO55564,18327,320,20130403,20130410,20130415,1,1,4.00,4.00,1.00,7,12
SO55564,18327,11,20130403,20130410,20130415,1,1,35.00,35.00,13.00,7,12
SO55564,18327,12,20130403,20130410,20130415,1,1,35.00,35.00,13.00,7,12
SO55564,18327,13,20130403,20130410,20130415,1,1,35.00,35.00,13.00,7,12
SO55566,805,320,20130403,20130410,20130415,1,1,4.00,4.00,1.00,7,12
SO55566,805,271,20130403,20130410,20130415,1,1,2.00,2.00,1.00,7,12
SO55567,16661,320,20130403,20130410,20130415,1,1,4.00,4.00,1.00,7,12
SO55567,16661,271,20130403,20130410,20130415,1,1,2.00,2.00,1.00,7,12
SO55568,10241,326,20130403,20130410,20130415,1,1,25.00,25.00,9.00,7,12
SO55568,10241,271,20130403,20130410,20130415,1,1,2.00,2.00,1.00,7,12
SO57192,186,320,20130430,20130507,20130512,1,1,4.00,4.00,1.00,7,12
SO57192,186,271,20130430,20130507,20130512,1,1,2.00,2.00,1.00,7,12
SO57203,9109,326,20130430,20130507,20130512,1,1,25.00,25.00,9.00,7,12
SO57214,10694,11,20130430,20130507,20130512,1,1,35.00,35.00,13.00,7,12
SO57214,10694,12,20130430,20130507,20130512,1,1,35.00,35.00,13.00,7,12
SO57214,10694,13,20130430,20130507,20130512,1,1,35.00,35.00,13.00,7,12
SO57220,12748,332,20130430,20130507,20130512,1,1,29.00,29.00,11.00,7,12
SO57220,12748,321,20130430,20130507,20130512,1,1,5.00,5.00,2.00,7,12
SO57220,12748,271,20130430,20130507,20130512,1,1,2.00,2.00,1.00,7,12
SO57237,11902,320,20130430,20130507,20130512,1,1,4.00,4.00,1.00,7,12
SO57243,1304,271,20130501,20130508,20130513,1,1,2.00,2.00,1.00,7,12
SO57251,1635,331,20130501,20130508,20130513,1,1,33.00,33.00,12.00,7,12
SO57255,166,320,20130501,20130508,20130513,1,1,4.00,4.00,1.00,7,12
SO57256,18112,320,20130501,20130508,20130513,1,1,4.00,4.00,1.00,7,12
SO57256,18112,271,20130501,20130508,20130513,1,1,2.00,2.00,1.00,7,12
SO57259,14341,326,20130501,20130508,20130513,1,1,25.00,25.00,9.00,7,12
SO57259,14341,271,20130501,20130508,20130513,1,1,2.00,2.00,1.00,7,12
SO57265,12591,327,20130501,20130508,20130513,1,1,30.00,30.00,11.00,7,12
SO57265,12591,271,20130501,20130508,20130513,1,1,2.00,2.00,1.00,7,12
SO57279,5061,321,20130501,20130508,20130513,1,1,5.00,5.00,2.00,7,12
SO57279,5061,271,20130501,20130508,20130513,1,1,2.00,2.00,1.00,7,12
SO57292,3309,371,20130501,20130508,20130513,1,1,769.00,769.00,420.00,7,12
SO57292,3309,327,20130501,20130508,20130513,1,1,30.00,30.00,11.00,7,12
SO57292,3309,11,20130501,20130508,20130513,1,1,35.00,35.00,13.00,7,12
SO57292,3309,12,20130501,20130508,20130513,1,1,35.00,35.00,13.00,7,12
